movie_id,review
tt7975244,It is not so impressive as previous one. Character transformation is some way working not for all. Only Eddie's turn into Rock is highlighted part. Movie lost charm when Spencer back in Rock. Then story remains nothing. However funny dialogues surely will entertain you. Otherwise rest of movie is bore. I think previous one was better an interesting.
tt7975244,"Never knew a sequel was in the making & didn't think the first film needed one. But either way when I heard this was in the works I just had to see it!The film basically picks up after the events of the first & once again the 4 friends & a few family members get thrust back into the game. There entails more adventures of action packed thrills galore!I found the film to be pretty good, not as good as the first, but it was alright. It wasn't PC or Propaganda originated that's for sure. But saying that I did pick up on at least 2 things which may have been a little PC or Propaganda, but I don't know for sure...Overall a great action packed film with epic visuals. Plenty of eye-candy for us guys, Karen Gillian especially! Even that scene in which the characters swap bodies... you'll know what I mean when you watch!8/10"
tt7975244,"This was a fun time. The cast and performances are both very good here. It's a fun popcorn movie - although, there are some ""shocks"" and somewhat violent deaths throughout which I found jarring and a strange tone choice. However, this is a great bunch of likable comedy actors/young actors being given the freedom to have fun in these roles. There are also some exciting set-pieces and creative vfx. It was a wise choice to bring back the entire cast too, with some new additions. I'd recommend this movie to anyone that wants to see a fun action-packed video game/blockbuster with likable and entertaining actors. But beware of the jump scares and ""scary"" animals if you're sensitive to that sort of thing."
tt7975244,"Before going to the cinema to see «The Next Level» of Jumanji, I rewatched the first movie, just to refresh my memory. And after watching the new one, I must say - it wasn't underwhelming at all!In addition to what the first film brought, new «Jumanji» has:
more jokes;a whole lot of new characters;a fresh look at the existing characters;plenty of new locations and thus, much more adventures;an absolute muddle of what's happening on the screen;and yes, even more jokes!Given the above, it's time to wrap it up - «Jumanji: The Next Level» is a solid following of a 2017's movie. It's all about laughter, fun, amusement and adventures, of course. In case if you seen «Jumanji: Welcome to the Jungle» and enjoyed it, the new «Next Level» won't let you down."
tt7975244,"The last ""Jumanji"" movie came out of nowhere and ended up being really good. Despite me expecting it to be terrible.This followup actually looked hilarious in the trailers and does have it's moments. Even if it's not as good as the last one.The First half of ""The next level"" is really great, with really good jokes and some nice action. But it all starts to run out of steam and starts getting a bit repetative about half way through."
tt7975244,"Going in knowing little about the title,I was surprised in late 2017 how much of a thrill ride Jumanji: Welcome to the Jungle (2017-also reviewed) turned out to be. Chatting to a pal about meeting up before X-Mas, he suggested us going to see the new Jumanji, which led to me getting set to play a new game.View on the film:Showing they've still got game,Danny DeVito and Danny Glover as old pals Eddie and Milo, who find a new lust for life from the new reality the game offers. Wisely keeping all the players from the last film together,the ensemble cast unlock all the achievements with awesome turns, as fittie Karen Gillan performs Roundhouse's new spinning kicks (which spoofs Lara Croft's old moves) with a real crunch, Jack Black dead pans his frustrations over his avatar having no fighting skills, The Rock and Kevin Hart continue their tag team of Hart's agitated quips with Rock's crowd pleasing one-liners and slick fighting moves.Coding the new levels, returning co-writer/(with Jeff Pinkner and Scott Rosenberg) director Jake Kasdan & cinematographer Gyula Pados open the new game modes up to a thrilling breakneck Action Adventure atmosphere, taking detours from the jungle setting to winter castles caught in sky-high wide-shots by Kasdan. Along with expanding the game setting, Kasdan also merrily riffs on staples of video games, from stuck on repeat NPC's and deadly traps puzzle games, to the gang falling from the sky after losing a life level, as they try to beat the next level."
tt7975244,"Hillarious. Probably one of the funniest film of the year. Next level of humor, action and acting, feels like a real vg level design. Nice family flick."
tt7975244,"One of the pleasant movie surprises of Christmas 2017 for me was ""Jumanji: Welcome to the Jungle"". I expected it to be a tired retread of the original classic, but instead it turned into a highly entertaining action comedy. Reading my review again, I was rather po-faced about it and scored it with a rather measly 7/10. But this rather belies my secret love of the movie: it is a film that I can invariably watch and enjoy again and again.This was also a film that raked in a HUGE return at the box office, getting close to the billion dollar number on its $90 million budget. During the spring of 2018, this was an almost permanent resident at the multiplexes (until ""The Greatest Showman"" and ""Mamma Mia: Here We Go Again"" took over the residence for the rest of the year!) . A sequel was inevitableWe rejoin the cast some time after the events of the first film, and the geeky teenage lovers - Spencer and Bethany - are trying, unsuccessfully, to carry on their long distance relationship while at separate colleges. Spencer is struggling mentally; lacking in confidence and momentum and desperate to feel like 'Smoulder' Bravestone again.On returning to his home town for the holidays, Spencer fixes the shattered game. But the console is unpredictable and when the game sucks people into Jumanji this time it's not just Spencer and two of his friends that go in, but Spencer's Grandpa Eddie (Danny DeVito) and his old friend Milo (Danny Glover).When they get there though, things have changed and the mission is a different one. A ""next level"" indeed!This is very much 'much of the same' from the first film. Yes, there's a different backdrop with desert and mountain 'levels' to play through. But the same fun, with exploding avatars and dangerous cake, is to be had again. The script team had to do something different here, and they did that by mixing up the avatars (including a surprising equine player) and throwing in the 'pensioners' to the mix. There is new fun to be mined here from the now nimble-again Eddie and the slow-talking and laconic Milo never quite getting to the point in time.The stars were all persuaded back for another ride. The four avatar leads (Dwayne Johnson, Karen Gillan, Jack Black and Kevin Hart) all return, together with the young teens (Alex Wolff, Morgan Turner, Ser'Darius Blain and Madison Iseman). Nick Jonas and his older real-life player Colin Hanks are back. Even Nigel ""Welcome to Jumanji"" Billingsley (Rhys Darby) returns, this time swapping his jeep for a plane.The newcomers to the cast are also welcome. Glover and DeVito are at their cranky best, and introduce a genuinely touching moment into the film. And a new avatar - Ming Fleetfoot - is fabulous in the form of Awkwafina, so brilliant in this year's ""The Farewell"".There's not much more to say on this. If you liked the original, you'll enjoy this one too. Many of the same jokes are trotted out again. The villain (here Rory McCann) is as forgettable as in the first film. It's not breaking any records in terms of originality, but the producers won't mind about that as long as it drags the crowds in again. At the time of writing it has made $320K on its $125K budget, so that seems to be working.Jake Kasdan is again at the helm. But I really hope enough is enough, and they leave it at this. The mid-credits scene might suggest though that greed is going to dictate a Jumanji 4 (or 5 in some people's books). The returns, I fear, from the franchise will be ever diminishing from this point forwards.(For the full graphical review please check out One Mann's Movies on the web or Facebook.)"
tt7975244,"I can't see how this movie was boring. You got the humor, the action, the excitement, the ACTING?! (and that ending tho...) This really was taken to the next level compared to the fist one. But that doesn't necessarily mean it's better. I don't know which I like better. The 2017 version is like the ""standard"" version of Jumanji introducing us to an amazing cast and filled with laughs. This movie builds on that concept and takes it further with a more diverse plot and new characters.
What I DID find dissapointing was that I felt that the fight with the villain was too short and over. But darn this movie was so FUNNY. I came out of the cinema with my stomach hurting because I laughed so much."
tt7975244,"More acting skills were called upon with a nice refreshing twist on the characters, and the actors delivered. Wanted more humor, but nevertheless, a great sequel."
tt7975244,"It's OK, but, not nearly as good as the first one.It's much less funny, much less interesting, the ""video game look&feel"" doesn't work as good, and in the last third of the movie Karen Gillan is fully clothed. There are some sequences that don't seem to have any real sense or purpose and are not very funny or interesting, like the whole ""switch players while bathing in green goo"", which actually happens _twice_ in the movie...Of course, part of it is because the concept has already been explored in the first movie, so it's not as interesting this time around. But, still, they could have done it a little better, rather then trying to do it ""a little less"".On the plus side, Kevin Hart does a _great_ impression of Danny Glover.While it's an OK watch, I don't think it improves on the experience you get from the first movie and I don't believe you can fully enjoy it without watching the first movie, so, I would not recommend watching it."
tt7975244,"I saw the movie on December 4, Indonesian premiere.The whole story is a good follow up from the ""Welcome to the Jungle"" Jumanji-2 film, with some added actors (Danny DeVito and Danny Glover as a good choice.While I was confused in the beginning, who was who once they were back in the game, the script itself allowed the avators to be exchanged so that they went back to the ""Welcome to the Jungle"" avators and the people who were in those (I hope you understand what I mean).The story is simply a new adventure, and so much different from the previous instalment that it is not boring at all, and while it is rated PG13, I found that in general, it is a very good family movie.All in all, and in all honesty, I already look forward to Jumanji 4 (Xmas 2020 or Xmas 2021 would do just fine.Thumbs up for the movie, 8/10!"
tt7975244,"The first Jumanji film, Welcome To The Jungle, was a lot of fun thanks to an amusing script, lots of entertaining state-of-the-art CG adventure action, and a great cast that included Dwayne Johnson, Jack Black and Kevin Hart. However, in my opinion, the best thing about the film was lovely Karen Gillan as Jumanji game avatar Ruby Roundhouse, a babelicious, kick-ass red-head in a skimpy outfit.The 'abs'-olutely gorgeous Gillan is back for the sequel and hotter than ever, making this a no-brainer for me, but the film itself is an otherwise fairly forgettable retread of the last one, with the same group of friends returning to the game where they attempt to save Jumanji (again) by retrieving another stone (from a barbarian and his horde). This time the gang is joined by two new players, Spencer's grandfather Eddie (Danny DeVito) and fellow OAP Milo (Danny Glover), which leads to not-very-funny gags (repeated ad nauseum) about the elderly characters struggling to understand their situation.The script could have been written by a ten-year-old, such is the level of invention and the sophistication of the humour. The action is, once again, visually impressive (especially in 3D) but heavily reliant on CGI, lacking a sense of realism with little in the way of genuine excitement or thrills to be had. At no point do we feel that the characters are in any real peril, especially given that each of them have three lives to waste, which we all know will be more than enough for them to complete the task at hand.Given how much I enjoyed the first film, I'm surprised at just how average The Next Level is. Another Jumanji adventure is undoubtedly on the cards, and as long as Gillan is there, so will I, but I seriously hope the makers pay more attention to the plot and the comedy next time around."
tt7975244,This was a fun movie. Kept me involved from the beginning to the end. We haven't seen the one before this but am really looking forward to it. I could see this again. WOW!!
tt7975244,"I've loved how they have moderned up a 90's classic. Nothing will ever replace them original with Robin Williams. But Welcome to the Jungle and The Next Level have been hits. The story, the acting and the action has been fantastic. The Rock really should be up for an Oscar for his role in playing a senior Danny Devito. My only bug bear about this movie - was the lack of animals in it. No Lions, tigers, elephants or anything from the previous movies. Just a snake, Monkeys, ostrich and some camels. The Robin Williams version made it sound this place was the scariest place alive. However the story and action was still very entertaining - and worth the dollars to see. A great family adventure movie everyone will enjoy!"
tt7975244,"I just love it when a crew manages to keep the bar high in a sequel. They didn't let it go to their heads (writers) and just made what would be level 2 in a game and nothing more. The new characters added a lot of value to the movie. Not only because Glover and DeVito's story is touching and believable (in the very short time it's being told), but the actors (the game avatars) nailed channeling DeVito and Glover. Kevin Hart stole the show as Danny Glover's avatar, but the others were impressive too. The Rock and Awkwafina did an amazing job acting like DeVito.
Anyway, it was fun. Go watch it. Good quality adventure movies are hard to find these days."
tt0109830,"""I've made about 20 films and 5 of them are pretty good""-Tom Hanks.""Forrest Gump"" is one of the best movies of all time, guaranteed. I really just love this movie and it has such a special place in my heart. The performances are just so unforgettable and never get out of your head. The characters, I mean the actors turned into them and that's what got to me. The lines are so memorable, touching, and sometimes hilarious.We have Forrest Gump(Tom Hanks), not the sharpest tool in the box, his I.Q. is right below the average scores. But his mama(Sally Field) believes that her boy has the same opportunities as anyone else and lets Forrest know that there's nothing that could hold him back. As a boy he is put into braces for his legs since he has a crooked back and really doesn't have too many friends. When he gets on a school bus for his first day of school, NO ONE will let him sit next to them. This scene is so heart breaking until you hear a little angel's voice ""You can sit here if you want"". Jenny, Forrest's best friend and crush, she looks so incredibly innocent and you love her because her and Forrest are like pea's and carrots. But we find out that there is an extremely unfortunate side to her life, she has a father that's ""always kissing and touching her and her sisters"". Forrest just assumes that it's a father's love since he doesn't have a dad that could show him that it's wrong.Forrest and Jenny together walk every day from school and when these kids start throwing rocks at Forrest calling him stupid, Jenny just tells Forrest ""Run, Forrest! Run!"". He miraculously breaks the braces off his legs and run like the wind blows. Forrest meets many celebrities from his life that just happened to be there: Elvis Presley visited his house before hitting it big, President Kennedy honored him with a all American football award, President Johnson who honored him with a medal of honor for his actions in Vietnam, President Nixon(in which Forrest happens to discover a problem in the Water Gate Hotel because some people seem to be flashing lights around), and John Lennon through a talk show to talk about his medal of honor.Forrest meets some interesting people along the way too that are even better than these celebrities combined; Bubba his Vietnam war friend who dreams of owning a shrimp boat one day and was born with big gums. He is just so wonderful and charming and won't stop talking about shrimp. Luteniet Dan, a leader of Forrest's army in Vietnam who gets saved by Forrest during a huge attack and looses his legs as a result. Luteniet Dan was by far my favorite character, he has so much pride and wants to die in Vietnam due to his family history tradition of dying in every single American war. He and Forrest make quite a pair. And of course there's Jenny, a very tragic figure, she gets more mean as she grows up because she knows that Forrest loves her, in some ways you can't blame her really. She was obviously abused and I think she felt that Forrest was too good for her or that he couldn't really give her the love she wanted. Robin Wright, what a beautiful and wonderful actress.This movie is incredible and should be seen by everyone. I am not kidding, ""Forrest Gump"" is a remarkable movie and inspires everyone. It's not just about someone stupid who happens to be in great places and historic events just because of being in the right place at the right time. This story is beautiful and will inspire everyone to go the distance and see the world like Forrest did and will never give up on their dreams.10/10"
tt0109830,"Every once in a while, something comes along that hasn't been done before. This movie is one of those things. First of all, we have a principal character whose take on life is one where you don't judge it; you live it. I know he's a film character. It doesn't matter because we use images such as these to inspire us and to give us our own way of treating each day. Forrest lets no grass grow under his feet. He is the consummate optimist. He doesn't complain because he sees early on that it does you no good. His life is one adventure after another, in and out of the public eye, but his shyness and demeanor don't ever get to his head. He is the epitome of patience, something sadly lacking in the lives of most Americans. He is pushed around by the gusts of time and always lands on his feet. His relationship with a troubled girl is the one consistent thing in his life, and that is also shows his pugnaciousness. There are some commentators and reviewers who call this character stupid. He is a slow processor, but his stability lies in his morality and his consistency. His mother raised him well.Tom Hanks has become our new Jimmy Stewart. His roles are about human emotion and dedication. He is the everyman in many ways. Obviously, the subject matter has changed, but you can bank on his decision making when it comes to film. The other heroes are the special effects people. They are able to make this work; to create an incredible world for him to function within. The news clips are quite marvelous. I usually put this film in my top ten."
tt0109830,"Quite simply, the greatest film ever made.Humour, sadness, action, drama and a Vietnam film all rolled into one.I'm not a stone cold, heartless villain, but it takes a lot to make me cry when I watch a movie. Bambi's mother, I couldn't care less. Jimmy Stewart in, ""Oh, what a wonderful life,"" - yeah right! The Lion King, when Mufasa bites the big one - on the verge.But seriously - I bawled my big brown eyes out, on several occasions in this film. A real tear-jerker, and a wonderful character, played to perfection by Tom Hanks. Every bit as worthy for the Oscar as Rooney was to win the Premiership in 2007.I cannot say it enough: This is THE film of all time. Watch it, and you'll see."
tt0109830,"... seems to be the theme of this film. Forrest Gump has an IQ of 70, is being raised by a single mom, lives in a remote part of the Deep South where there are few opportunities, and has legs that require that he wear braces as a child. Sounds like the recipe for a sad tale or at least a slow death from mediocrity right? No, instead, because Forrest isn't really bright enough to realize the situation he is in, he simply does what he's told to do or what occurs to him to be the right thing at the time and succeeds due to a lack of self doubt. He's told to run and he becomes the star of the Crimson Tide and an All American. When recovering from a war wound, he's taught ping-pong and winds up competing at the global level in China itself. He promises his dying friend Bubba that he'll go ahead with their plans and become a shrimp boat captain and his brand of seafood products becomes a household name.All along the way he never learns the lessons in life that tend to make the rest of us cynical.Gump's childhood sweetheart Jenny starts out with high aspirations - she wants to be like Joan Baez and fight for world peace - and instead she winds up disillusioned, drug addicted, and a near suicide before age 30. She doesn't have Forrest's childlike innocence and this leads her to self-doubt and ultimately failure. Also, fate or ""destiny"" as the film calls it, is not on her side in one big way - her own father molested her as a child, which couldn't help but play a role in the decisions she made. Now Gump does have a bunch of coincidences on his side - call it destiny if you will - the storm that beaches every shrimping vessel in the Gulf of Mexico but his, for example - but in most cases this is just the story of a man going through life without self doubt and that little voice that tells the rest of us ""You can't do that! What are the odds! You'll fail! Make the safe choice!"" To me, this is what this film is about. I think everyone sees something different in it. I highly recommend it as it is truly one of a kind. I remember when it came out it absolutely made professional reviewers crazy that people liked this film, probably because they didn't understand it."
tt0109830,"I remember John Byner, the stand-up comic and impressionist of the 1970s talking about guys crying at movies, how it's not an acceptable behavior. He advised the men in his audience to drop their keys, do something that gets them to lean forward, wipe their faces, and get things under control.I dropped my keys watching Forrest Gump. Lieutenant Dan comes over the hill at Forrest and Jenny's wedding, new legs, fiancé at his side, clean-cut and happy.Forrest states the obvious, ""Lieutenant Dan, you gawt le-eggs!""And the water-works just started to flow.I sit up straight and clear my throat. Got 'em (the keys, that is). My wife leans over and gives me a kiss. She says, ""That's why I love you.""Other than a few historical fussinesses and plot slickeries, none of which are worth mentioning, this is as close to a perfect, emotionally-satisfying entertainment as I have ever seen. I love this movie. I never tire of the simple story of the guy with the lowest IQ in the room being the smartest guy in the room. It's filled with a patriotic decency you can only find in The Wizard of Oz and To Kill a Mockingbird.When Dorothy is aching for home and the Wizard can't deliver, I drop my keys. When Scout points to the man behind Jem's bedroom door and says, ""Hey, Boo,"" the fob goes flying.The next time I get out my copy to show to my 11th Grade US History kids, I'll start fingering my key chain. I can't help it."
tt0109830,"A very eventful time in America's history, seen through the eyes of one man, Forest Gump, a man who has a very low IQ, a score of just 75.Tom Hanks, we all know just how good an actor he is, but there is something about his performances here that's extra special, he is simply outstanding. He's given many great performances over the years, this has always stood out.Forest sees Vietnam, the moon landings, presidential changes, and experiences a tough childhood and army life, all relayed from a public bench.It's funny, it's moving, it's wonderfully quirky. I have always loved the way they placed him into historical footage, that scene with John Lennon a personal favourite. It's a long film, but it's one that simply flies by.The music is fabulous throughout, some of the best, and most memorable songs of the time, you'll hear the likes of The Mamas and Papas, Scott McKenzie and many more, it's a terrific soundtrack.I saw it aged 14 when it was first released, and maybe didn't appreciate it at the time, now though, I think it's a captivating watch.Keep on running Forest.10/10."
tt0109830,"I believe everyone has a right to their opinion about films or other topics. However from a lot of the comments I have read about this film, I do not think many got the gist of the message from the author and the film maker. This film is a great modern fable, a fable in the dictionary is defined as a brief fictitious story that teaches a moral. There are many morals defined in this film but foremost is integrity and a simple goodness.I have a half brother who grew up in the Southern U.S. and on one occasion we were discussing this film and he said he felt it portrayed Southerners as dimwitted. I disagreed with him and informed him that the author himself was a native Southerner. The setting is central to this story in that it lets the tale unfold tying in factual events with the fable before us.The film is wonderfully directed by Robert Zemeckis, the film is his opus and is acted by a great cast on all levels. From the children who were Forrest Gump and Gump Jr. by Haley Joel Osment. Say what you want but I feel Tom Hanks deserved the Oscar award. Gary Sinise is synonymous with Lt.Dan whenever you hear those words. Sally Fields is the loving dutiful mother in her challenging situation. Mykelti Williamson as Bubba gives you a real sense in the story that Gump had a genuine friend, he moves you with his character. Words don't grasp the full performance of Robin Wright Penn as Jenny. Jennys' tenderness and pain are palpable as exhibited by Wright.I feel that much of Gumps' appeal is his downright sense of doing the right thing regardless of the people and situations around him and we see that in this film. That being the case maybe we all wish we could be just a little more like that, trying to maintain innate goodness and not the trade-offs we often make as we go down lifes highways.The movie has it all too,drama,comedy and it challenges societal norms as well. Then there are the almost endless quotes from the movie that have slipped into everyday speech. They are too numerous to say at this point.One of the toppers for me in the movie is when Forrest is in a quandary about life and wondering as Lt.Dan said we all have a destiny and his Mom says it is where we are all just floating around like a feather in the wind. Forrest's character terms it very well with this quote,""I think it is a little bit of both."" From my experiences in life it does appear to be that way. So if you have not seen the movie,see it soon you are in for a real treat. If you did not like it, give it a try again and hopefully you will see it for the great story it is!"
tt0109830,"more than adaptation , it is a visual parable. about vulnerability and its magnificent potential. about innocence and its importance to discover the real essence of life. about love, family, fight and courage. a film like a revolution. because it propose the best manner to be yourself and to not be a victim walking on that way. more than story of Forrest Gump, it is the story of people around him. a film like a Rubick cube - many faces, each for complete right color. and a image who remains its mark - the box of chocolate, the run, the ping - pong match. it seems be the best role of Tom Hanks. in fact, it is definition of a new period after the Cold War. a pledge. about the small things."
tt0109830,"He may have been good in Philadelphia but be is excellent in Forrest Gump.Tom Hanks delivers another great performance in his career by portraying the lovable,king yet not so intelligent character Forrest Gump.It is also Tom Hanks' second straight win for the Best Actor Oscar which he becomes the second man to do said accomplishment after Spencer Tracy.Whilst not as dramatic as Philadelphia,Tom Hanks' performance is just as great in this movie and this movie could possibly be the film of Tom Hanks' career as he used to be a comedy guy who turned to drama in a way which would paved for future stars such as Jim Carrey(The Truman Show),Reese Witherspoon(Walk the Line) and Will Ferrell(Stranger Than Fiction) to name a few.Also staring in this great movie classic are Robin Wright-Penn who plays Jenny,Gary Sinise who was nominated for an Academy Award for his portrayal of Lieutenant Dan Taylor,Mykelti Williamson as Forrest's best friend and shrimper Benjamin Buford""Bubba"" Blue and Sally Field as Mrs.Gump.This film was nominated for a total of thirteen Academy Awards but won six of them which include Best Film Editing,Best Visual Effects,Best Adapted Screenplay,Best Picture,Best Director-Robert Zemeckis and Best Actor-Tom Hanks.This is one masterpiece of a movie that will not be forgotten about in a long time.Bravo!"
tt0109830,"I have seen this movie easily a half a dozen times, and I find that the beauty of the film is how Forrest Gump not only shares his innocence and purity with others, including the audience, he also manages to retain that innocence and purity through some very difficult times. As a Viet Nam veteran, and a college graduate of the late Sixties, I could of course personally relate to the various periods that Forrest Gump endures. I would only mention that the skillful and seamless blending of music, action, and period costume was enthralling. And yet it was so perfectly understated that Forrest Gump's travels through thirty five years of the stormiest and most meaningful years of American history only became clearly defined for the viewer. Even more so than the well known chocolates quote as a metaphor for life, I felt that the remark that stupid is what you do is probably more workable for most of us."
tt0109830,"FORREST GUMP (1994) **** Tom Hanks, Sally Field, Robin Wright, Gary Sinise, Mykelti Williamson. Brilliantly directed and inspiring comic drama about the truly extraordinary life and times of mentally challenged Forrest Gump (Hanks in the best role of his career won his second Best Actor Oscar in back-to-back winning roles), a simple, honest, and decent man whose childlike innocence is his lucky charm through his altering experiences that span the past two decades flawlessly. Mind-boggling Oscar-winning computerized effects by Industrial Light & Magic has Gump meeting the famous and infamous. Hanks is a wonder (dare you not to get a lump in your throat when it finally registers that he has a child {yes, that's Haley Joel Osment}- watch his face!) and gets fine support especially Wright as the love of his life and Sinise as his best friend (Best Supporting Actor nominee) superior adaptation of Winston Groom's novel by Eric Roth (also an Academy Award recepient) that truly captures lightning in a bottle. Oscars also went to director Robert Zemeckis and for Best Picture. *** One of my all-time favorite flicks. I still cry, particularly Forrest telling Jenny why he loves her so much (""You're my girl!"") and at the gravesite when the birds fly overhead."
tt0109830,"... all that is, all that was and all that will ever be, through the life experiences of the titular character performed to perfection by Tom Hanks whose generous performance leaves us humbled and in awe of what we can achieve, how we can achieve it and why we would want that achievement in the first instance. A piece of cinematic storytelling that will perpetually resonate no matter who or what you are, where you are going or who you are going with - timeless."
tt0109830,"Starring: Tom Hanks, Robin Wright, Gary Sinise, Sally Field This was flat out one of the best movies of 1994. It won best picture for a reason, along with a few other Academy Awards. I think one of the tag lines for the movie was, ""The world will never be the same once you've seen it through the eyes of Forrest Gump."" How true. The movie is basically one simple man's journey through life. And what a journey.The movie opens with Forrest (Hanks) sitting at a bus stop, waiting to go see Jenny (Wright) after being apart from her for years. Who is Jenny, you ask? We'll get to that in a minute. Forrest strikes up a conversation or two with the people that come and wait for the bus with him. Or, more accurately, he keeps talking regardless of whether anybody is listening or not. The movie plays out as a flashback, with Forrest taking us through all the major events of his life and narrating them.The flashback starts when Forrest is a little boy, about six years old or so, just at about the age where he should be starting school. We get to take a look at Forrest's childhood as he gets leg braces to straighten out his back, as his momma (Field) fights (and does a few other things) to get him into public school, and as he meets for the first time the love of his life. Jenny. He meets her on the way to school, sitting next to her on the bus, and they strike up a friendship immediately.Eventually we progress to the point where Forrest and Jenny are in high school, and we travel along with Forrest as he makes it onto the football team and gets to go to college. Forrest and Jenny never date, but he's always there to protect her. Anytime he thinks she's in trouble, he rushes to the rescue, ready to beat the ever-loving snot out of anyone who even looks at his Jenny wrong. I think one of my favorite scenes in the movie is when someone is dumb enough to slap Jenny. The film goes slow motion, Forrest's eyes go wide, and he starts charging at this guy like a runaway locomotive, and has the striking force of one too. Watching him beat the crap out of that guy is hilarious.As Forrest grows up and goes through school, college, the army, a Vietnam tour, becomes a ping pong celebrity, a shrimp boat captain, and eventually one of the richest men out there, he also gets to take a few stops in history as the filmmaker gives us his own spin of how he thinks history would have happened if Forrest Gump were there. He gets to meet the President three times, he's the man who exposes the Watergate scandal, he's at the school doors when Governor George Wallace tries to get some Negroes into a white school, and so on and so forth. It's really funny the way they manipulate historical footage to insert Forrest into the events of the past.This is truly a great movie. You'd be a fool to miss it.Bottom Line: 4 out of 4 (own this movie)"
tt0109830,"Forrest Gump, I think is a beautiful film. Never too schmaltzy, but there are some genuine tearjerkers like Forrest at Jenny's grave. The cinematography is stunning, the costumes are lovely and the scenery is gorgeous. The music is also very calm and relaxing, perhaps adding to the tone of this film. The screenplay is well crafted, and the story is simple. But what made this movie was its simplicity; it never tries to be too complex and is consequently moving. The acting is just as impressive; whilst Tom Hanks's accent is a little awkward in places, my only real criticism of this movie, he gives a truly remarkable performance, though I do think Morgan Freeman deserved the Oscar more for Shawshank. Robin Wright gives possibly the best performance of her career, and Sally Field is very dignified as Forrest's mother. The scene stealer though is Gary Sinise as Lieutenant Dan, a very moving and insightful performance. Overall, an extremely good movie, I will admit I wasn't sure whether I would like it, but the simple answer is this, I do. 9/10 Bethany Cox"
tt0109830,"Take this with a grain of salt and don't be mad about certain things. Like one of the first flashbacks to the very beginning that does not come over preachy when it talks about the Klan (Ku Klux Klan that is, just in case you think I'm talking about any other Klan). Maybe sometime in the near future there will be a disclaimer and someone giving this context. But until then, you have to be educated enough yourself to understand and comprehend certain things. And you have to have a certain sense of humor to dig all the coincidences that Gump comes across at. It's alike a marathon through many landmarks of the short US history we have behind us. Like the Watergate scandal, Vietnam War, Black Panthers and so much more.If you can dig all that and go with the flow, than the chocolate box this opens up for you, will taste quite delicious. It had been quite a while since I saw this the first time, but it still worked its charme to say the least. Great movie, great actors - you have to be in the right mind set and mood though. And be able to forgive certain things ..."
tt0109830,"I've seen most of the top-voted 30 or 40 movies here at IMDb, and Forrest Gump probably wins my vote for the single best movie ever made.This is not a conclusion I came to the first time I saw this film, or the second. The more you understand about this movie, the more you like it. And in terms of understanding it, my wife and I both were still gaining new understanding the 5th or 6th time we watched it. (For example: Why does Jenny behave exactly as she does throughout the movie? It'll take a lot of thinking to =fully= understand her.)Just the fact that we've seen it at least half a dozen times says a lot. There are few movies that I ever even give a second viewing. Like many of the truly good movies, there are people out there who see it once and consider it to be a waste of time. Such people are usually just looking for the most ""action,"" gore and sex they can find, and haven't a clue about films that actually involve thought, ideas, and life.Did I mention the script is absolutely brilliant? There are a lot of =truly= funny moments. And the music rocks. But those are only specific aspects of a movie that has just about everything else right about it as well.See it, enjoy it, think about it, see it again. Think about it some more. Forrest Gump is one of the greatest movies -- if not THE greatest -- ever made."
